ts,type,side,price_ticks,qty,id
1784862981350263771,cancel,sell,653297,0,9585
1784862981350263771,cancel,sell,653457,0,9581
1784862981350263771,add,sell,653457,20739,9602
1784862981350263771,add,sell,653299,30591,9603
1784862981351320196,cancel,sell,653296,0,9586
1784862981351320196,cancel,sell,653457,0,9602
1784862981351320196,add,sell,653457,20739,9604
1784862981351320196,add,sell,653298,90,9605
1784862981423947900,cancel,sell,653298,0,9605
1784862981423947900,add,sell,653298,110090,9606
1784862981426664887,cancel,sell,653299,0,9603
1784862981426664887,cancel,sell,653457,0,9604
1784862981426664887,add,sell,653457,20739,9607
1784862981426664887,add,sell,653297,30591,9608
1784862981427172024,cancel,sell,653298,0,9606
1784862981427172024,add,sell,653298,110000,9609
1784862981427172024,cancel,sell,653297,0,9608
1784862981427172024,add,sell,653297,30681,9610
1784862981427270719,cancel,buy,653202,0,9534
1784862981427270719,cancel,buy,653118,0,9567
1784862981427270719,add,buy,653118,100000,9611
1784862981427323560,add,buy,653241,1531,9612
1784862981427416271,add,sell,653381,1531,9613
