ts,equity
1784870261977904327,1.00191e+06
1784870262430227405,1.00191e+06
1784870263300866003,1.00191e+06
1784870263870484610,1.00179e+06
1784870263888097808,1.00175e+06
1784870263900280710,1.00175e+06
1784870263911504341,1.00176e+06
1784870263922498095,1.00175e+06
1784870263927528529,1.00175e+06
1784870264049115958,1.00176e+06
1784870264179431392,1.00176e+06
1784870264635305029,1.00176e+06
1784870264876753641,1.00176e+06
1784870265085513977,1.00176e+06
1784870265109808706,1.00161e+06
1784870265114144701,1.00176e+06
1784870265322771593,1.00177e+06
1784870265525384207,1.00176e+06
1784870265865647813,1.00175e+06
1784870266044531449,1.00175e+06
1784870266145636441,1.00175e+06
1784870266291404342,1.00177e+06
1784870266350284010,1.00176e+06
1784870266468708309,1.00177e+06
1784870266751365785,1.00177e+06
1784870266998745263,1.00178e+06
1784870267578478826,1.00178e+06
1784870267909276519,1.00177e+06
1784870267921628922,1.00177e+06
1784870268035744549,1.00177e+06
1784870268053940759,1.00177e+06
1784870268101783217,1.00177e+06
1784870268199614966,1.00176e+06
1784870268237425375,1.00171e+06
1784870268410170975,1.00171e+06
1784870268694128776,1.00171e+06
1784870268722423691,1.00171e+06
1784870268746956524,1.0017e+06
1784870268774832381,1.00171e+06
1784870268829967007,1.00166e+06
1784870268856957597,1.00171e+06
1784870268871296992,1.0017e+06
1784870268886705878,1.00166e+06
1784870268920689054,1.00166e+06
1784870268955226010,1.00166e+06
1784870268955693419,1.00166e+06
1784870268965621405,1.00166e+06
1784870268999974343,1.00166e+06
1784870269068707310,1.00166e+06
1784870269159062045,1.00166e+06
1784870269273957301,1.00166e+06
1784870269529121740,1.00166e+06
1784870270328675046,1.00166e+06
1784870271325880127,1.00166e+06
1784870271634549758,1.00166e+06
1784870271873043850,1.00166e+06
1784870271882010700,1.00166e+06
1784870271911520575,1.00166e+06
1784870271921734511,1.00166e+06
1784870271959911102,1.00171e+06
1784870272021670271,1.00166e+06
1784870272104845197,1.00166e+06
1784870272225900062,1.00166e+06
1784870272263036083,1.00142e+06
1784870272266357270,1.0011e+06
1784870272266665478,1.0011e+06
1784870272267205347,1.00095e+06
1784870272270601701,1.00095e+06
1784870272413552097,1.00095e+06
1784870272533505880,1.00095e+06
1784870272563679830,1.00095e+06
1784870272636736373,1.00095e+06
1784870272970702864,1.00095e+06
1784870272984761167,1.0009e+06
1784870272985279280,1.00066e+06
1784870273030789256,1.00066e+06
1784870273191371924,1.00066e+06
1784870273291010818,1.00065e+06
1784870273427662532,1.00065e+06
1784870273747209377,1.00065e+06
1784870273758651984,1.00052e+06
1784870273768952523,1.00048e+06
1784870273882937151,1.00048e+06
1784870273891330614,1.00046e+06
1784870273928069081,1.00046e+06
1784870274008080865,1.00046e+06
1784870274100976480,1.00046e+06
1784870274461273166,1.00046e+06
1784870274503771389,1.00046e+06
1784870274633876962,1.00045e+06
1784870274731448907,1.00045e+06
1784870274781229649,1.00044e+06
1784870274803476098,1.00044e+06
1784870274843719703,1.00044e+06
1784870274928214747,1.00044e+06
1784870274942646019,1.00044e+06
1784870275082419149,1.00044e+06
1784870275138441044,1.00044e+06
1784870275163112469,1.00044e+06
1784870275202158984,1.00044e+06
1784870275349656454,1.00044e+06
1784870275843630347,1.00048e+06
1784870275847970206,1.00048e+06
1784870276195494535,1.00048e+06
1784870276402263954,1.00048e+06
1784870276637703102,1.00048e+06
1784870276696514705,1.00048e+06
1784870276745845205,1.00048e+06
1784870276925311383,1.00048e+06
1784870276943191640,1.00048e+06
1784870277276472812,1.00048e+06
1784870277461827575,1.00048e+06
1784870277728350395,1.00048e+06
1784870277793182391,1.00048e+06
1784870277878702585,1.00048e+06
1784870277910824706,1.00048e+06
1784870278036548744,1.00048e+06
1784870278107114768,1.00048e+06
1784870278121601396,1.00048e+06
1784870278196583971,1.00048e+06
1784870278331798652,1.00048e+06
1784870278654632540,1.00048e+06
1784870279117368756,1.00048e+06
1784870279212975334,1.00048e+06
1784870279290564107,1.00048e+06
1784870279315393979,1.00048e+06
1784870279645718648,1.00048e+06
1784870279973839396,1.00048e+06
1784870280984514649,1.00048e+06
1784870280988276811,1.00048e+06
1784870281005169414,1.00048e+06
1784870281014742880,1.00048e+06
1784870281032473641,1.00048e+06
1784870281082316874,1.00048e+06
1784870281117023255,1.00048e+06
1784870281156944009,1.00048e+06
1784870281239494446,1.00048e+06
1784870281330808671,1.00048e+06
1784870281490669530,1.00048e+06
1784870281563438694,1.00048e+06
1784870281675498638,1.00048e+06
1784870282313879931,1.00048e+06
1784870282322700950,1.00048e+06
1784870282351265252,1.00048e+06
1784870282586834725,1.00048e+06
1784870282875018367,1.00048e+06
1784870283323621043,1.00048e+06
1784870283834313239,1.00048e+06
1784870284179339196,1.00048e+06
1784870284623732349,1.00048e+06
1784870284979242786,1.00048e+06
1784870284995064290,1.00048e+06
1784870285120177999,1.00044e+06
1784870285364672634,1.00048e+06
1784870285875672412,1.00048e+06
1784870287618076488,1.00048e+06
1784870287627708533,1.00048e+06
1784870287641456832,1.00048e+06
1784870287943899550,1.00048e+06
1784870288459369956,1.00048e+06
1784870289308274342,1.00048e+06
1784870290188118257,1.00048e+06
1784870290253479690,1.00048e+06
1784870290309387377,1.00048e+06
1784870290334498768,1.00048e+06
1784870290368235060,1.00048e+06
1784870290398991679,1.00048e+06
1784870290427069961,1.00048e+06
1784870290445009959,1.00048e+06
1784870290712815970,1.00048e+06
1784870290825706722,1.00048e+06
1784870290852518961,1.00048e+06
1784870290870179702,1.00048e+06
1784870291613140718,1.00048e+06
1784870291935970484,1.00048e+06
1784870292028771767,1.00048e+06
1784870292728633760,1.00048e+06
1784870293733161854,1.00048e+06
1784870293805023195,1.00048e+06
1784870293815921598,1.00048e+06
1784870293826017548,1.00048e+06
1784870293848018190,1.00048e+06
1784870293862570447,1.00048e+06
1784870293876325145,1.00048e+06
1784870293889145410,1.00048e+06
1784870293936178447,1.00048e+06
1784870294004179062,1.00048e+06
1784870294146872887,1.00048e+06
1784870294206891582,1.00048e+06
1784870294242360138,1.00048e+06
1784870294275210296,1.00048e+06
1784870294299254353,1.00048e+06
1784870294329365175,1.00048e+06
